job_title_short;job_via;job_schedule_type;job_work_from_home;job_posted_date;job_no_degree_mention;job_health_insurance;job_country;salary_rate;salary_year_avg;salary_hour_avg;job_skills;job_location;company_name;job_title;search_location
Data Analyst;via Indeed;Contractor;FALSE;03/05/2023 15:01;FALSE;TRUE;United States;hour;0;350;;Boston, MA;Insight Global;QC Lab Data Analyst;New York, United States
Senior Data Scientist;via LinkedIn;Full-time;TRUE;30/05/2023 13:03;FALSE;TRUE;United States;year;1675000;0;{python, r, sql, dynamodb, aws, redshift, hadoop, spark};Anywhere;TeamScaler;Senior Data Scientist;Texas, United States
Data Engineer;via PHL17 Jobs;Full-time;FALSE;17/05/2023 15:11;FALSE;TRUE;Sudan;year;2110000;0;{java, scala, python, nosql, sql, mongo, shell, mysql, cassandra, aws, redshift, snowflake, azure, hadoop, kafka, spark};Ronkonkoma, NY;Capital One;Lead Data Engineer;Sudan
Data Engineer;via Indeed;Full-time;FALSE;31/05/2023 21:07;TRUE;TRUE;United States;year;1000000;0;{python, aws, azure, hadoop};Novi, MI;Internal Data Resources;Data Engineer;California, United States
Data Engineer;via Upwork;Contractor;TRUE;16/05/2023 06:13;FALSE;FALSE;United States;hour;0;325;{sql, bigquery, gcp, aws, airflow, tableau};Anywhere;Upwork;Data Engineer to advise on BigQuery/Tableau dashboard project ...;Florida, United States
Business Analyst;via ZipRecruiter;Full-time;FALSE;08/05/2023 18:00;FALSE;FALSE;United States;year;875000;0;;Hanover, MD;Lawelawe Management Group, LLC;Business Analyst;New York, United States
Data Analyst;via Central Illinois Proud Jobs;;FALSE;13/05/2023 14:01;FALSE;FALSE;United States;hour;0;400;{sql, python, tableau, looker};Los Angeles, CA;FocusKPI Inc.;Financial Data Analyst;California, United States
Data Analyst;via LinkedIn Vietnam;Full-time;FALSE;31/05/2023 07:22;FALSE;FALSE;Vietnam;year;480000;0;{sql, python, r, mongodb, mongodb, postgresql, spark, tableau, power bi};Vietnam;BillEase;Data Analyst;Vietnam
Machine Learning Engineer;via WCIA Jobs;Full-time;FALSE;15/05/2023 17:36;FALSE;FALSE;Bahamas;year;2465000;0;{python, scala, java, c, aws, azure, scikit-learn, pytorch, spark, tensorflow};The Bahamas;Capital One;Senior Manager - Machine Learning Engineer;Bahamas
Data Scientist;via Ladders;Full-time;FALSE;11/05/2023 07:06;FALSE;TRUE;United States;year;3750000;0;{r, python, vba, excel, tableau};San Antonio, TX;Linquest Corporation;Data Scientist;Texas, United States
Data Engineer;via Ai-Jobs.net;Full-time;FALSE;07/05/2023 05:03;FALSE;FALSE;Portugal;year;1475000;0;;Lisbon, Portugal;Bosch Group;Data Engineer;Portugal
Data Analyst;via Ladders;Full-time;FALSE;27/05/2023 12:00;TRUE;FALSE;United States;year;900000;0;{sql, sas, sas, python};Irving, TX;Wells Fargo;Lead Data Management Analyst - Accounting Transformation;Texas, United States
Data Scientist;via Ai-Jobs.net;Full-time;FALSE;25/05/2023 02:12;FALSE;FALSE;Mexico;year;1475000;0;{sql, python, snowflake, express};Guadalajara, Jalisco, Mexico;Arrive Logistics;Analytics Engineer;Mexico
Data Scientist;via Ladders;Full-time;FALSE;16/05/2023 09:04;FALSE;FALSE;United States;year;1750000;0;{python, c, aws, spark, angular, github, docker};North Palm Beach, FL;NextEra Energy;Data Science Solutions and AI Manager;Florida, United States
Data Analyst;via LinkedIn;Full-time;FALSE;26/05/2023 14:02;FALSE;FALSE;United States;year;800000;0;{c++, html, azure, tableau, sharepoint};Tampa, FL;Insight Global;Data Analyst;Florida, United States
Business Analyst;via Ai-Jobs.net;Part-time;FALSE;30/05/2023 00:14;FALSE;FALSE;Germany;year;567000;0;{python, excel};Hamburg, Germany;Vattenfall;Working Student - Asset Optimisation & Hedging - Business Intelligence;Germany
Data Analyst;via ZipRecruiter;Full-time;FALSE;12/05/2023 22:01;FALSE;TRUE;United States;hour;0;415;{excel, sheets, sap};Haslet, TX;Aditi Consulting;Business Data Analyst;Texas, United States
Data Engineer;via Ai-Jobs.net;Full-time;FALSE;17/05/2023 07:32;TRUE;FALSE;Spain;year;808500;0;{shell, spark};Málaga, Spain;Talan;Developer - Big Data;Spain
Data Engineer;via Ai-Jobs.net;Full-time;FALSE;18/05/2023 00:59;TRUE;FALSE;Israel;year;1475000;0;{python, sql, scala, java, databricks, bigquery, spark, kafka, docker, kubernetes, gitlab};Tel Aviv-Yafo, Israel;DoubleVerify;Sr. Data Engineer;Israel
Data Analyst;via ZipRecruiter;Full-time;TRUE;17/05/2023 08:01;FALSE;TRUE;United States;year;630000;0;{sql, excel};Anywhere;VetJobs & Military Spouse Jobs;Data Analyst - Bargersville, IN;Illinois, United States
Senior Data Engineer;via LinkedIn;Full-time;FALSE;17/05/2023 00:08;FALSE;FALSE;United States;year;1550000;0;{python, aws};San Francisco, CA;Intelletec;Senior Data Engineer;Texas, United States
Data Analyst;via Indeed;Contractor;FALSE;02/05/2023 19:01;TRUE;FALSE;United States;hour;0;475;{sql, excel, tableau};Irwindale, CA;ASK Staffing Inc;Sr Data Analyst;California, United States
Data Analyst;via WANE Jobs;Full-time;FALSE;15/05/2023 10:00;FALSE;TRUE;United States;year;1025000;0;{sql, python, airflow, looker, tableau};San Mateo, CA;Apixio;Population Health Data Analyst;California, United States
Data Engineer;via Built In NYC;Full-time;FALSE;08/05/2023 14:08;TRUE;TRUE;United States;year;1800000;0;{java, c++, python, javascript, neo4j, aws, graphql, flow};New York, NY;Elementus;Data Engineer (Greater NYC Area, NY);New York, United States
Data Scientist;via Upwork;Contractor;TRUE;15/05/2023 14:39;FALSE;FALSE;Sudan;hour;0;550;{aws};Anywhere;Upwork;AWS QuickSight Data Scientist;Sudan
Senior Data Analyst;via Ladders;Full-time;FALSE;18/05/2023 06:59;FALSE;TRUE;United States;year;3750000;0;{sql, postgresql, sql server, mysql, oracle, vmware};Springfield, VA;General Dynamics;Sr. Oracle Database Analyst;New York, United States
Data Analyst;via ZipRecruiter;Full-time;FALSE;13/05/2023 06:01;FALSE;TRUE;United States;hour;0;276450;{sap, outlook, powerpoint, excel, word};Roseville, CA;Basalite Concrete Products;Data Management Analyst;California, United States
Data Scientist;via Snagajob;Full-time;TRUE;29/05/2023 23:03;FALSE;FALSE;United States;hour;0;600;{sql, power bi};Anywhere;Bartech Staffing;Data Scientist - Now Hiring;Florida, United States
Data Analyst;via WDHN Jobs;Full-time;FALSE;04/05/2023 14:02;FALSE;TRUE;United States;hour;0;203650;{excel, powerpoint, word};Miami, FL;Baptist Health South Florida;Data Analyst, Infection Control, FT,08A-4:30P;Florida, United States
Data Analyst;via Get.It;Full-time;TRUE;17/05/2023 09:01;FALSE;TRUE;United States;year;700000;0;{excel};Anywhere;Get It Recruit - Information Technology;Asset Verification Data Analyst;Illinois, United States
Data Analyst;via Snagajob;Full-time;FALSE;16/05/2023 11:00;FALSE;FALSE;United States;hour;0;465;{alteryx};Rosemead, CA;ConsultNet;Sr. Data Analyst;California, United States
Data Analyst;via Snagajob;Full-time;FALSE;26/05/2023 06:00;FALSE;TRUE;United States;hour;0;271900;{r, spring, excel, word};Santa Cruz, CA;University of California - Santa Cruz;Fisheries Biologist and Data Analyst - Full-time / Part-time;California, United States
Data Scientist;via Indeed;Full-time;FALSE;18/05/2023 07:00;FALSE;TRUE;United States;year;2540000;0;{java, javascript, sql, r, python, scala, spark, tensorflow, jquery};San Bruno, CA;Sam's Club;Director, Data Science (Data Analytics & Sciences Sam's Club);California, United States
Data Analyst;via My Stateline Jobs;Full-time;FALSE;28/05/2023 02:59;FALSE;TRUE;United States;year;585000;0;{sas, sas, sql, r, excel, powerpoint};Washington, DC;Fathom Management LLC;Data Analyst;New York, United States
Data Analyst;via LinkedIn;Contractor;TRUE;03/05/2023 20:03;TRUE;FALSE;United States;hour;0;340;;Anywhere;Insight Global;Data Reporting Analyst;Florida, United States
Data Analyst;via Ai-Jobs.net;Full-time;FALSE;06/05/2023 20:30;FALSE;FALSE;India;year;1650000;0;{oracle, sap};Bengaluru, Karnataka, India;Bosch Group;Data Architect - Data Migration;India
Data Scientist;via WANE Jobs;Full-time;FALSE;03/05/2023 23:00;FALSE;FALSE;United States;hour;0;825;{r, aws, gcp};Cambridge, MA;ETeam Inc;Data Analyst/Scientist;New York, United States
Senior Data Scientist;via LinkedIn;Full-time;FALSE;16/05/2023 20:53;FALSE;TRUE;Sudan;year;1700000;0;{python, sql};United States;Harnham;Senior Data Scientist;Sudan
Data Analyst;via ZipRecruiter;Full-time;FALSE;26/05/2023 17:01;FALSE;FALSE;United States;year;570000;0;;Dallas, TX;Asta CRS Inc.;Entry Level Business/Data Analyst;Texas, United States
Senior Data Scientist;via Ai-Jobs.net;Full-time;FALSE;03/05/2023 10:41;FALSE;FALSE;United Kingdom;year;877050;0;{sql, python, databricks, scikit-learn, tensorflow, pytorch};London, UK;carwow;Senior Data Scientist;United Kingdom
Data Scientist;via LinkedIn;Full-time;FALSE;27/05/2023 13:04;FALSE;TRUE;United States;year;2340000;0;{r, python, matlab, sql, spark};San Jose, CA;TikTok;Data Science Manager - TikTok Ads;California, United States
Business Analyst;via Indeed;Full-time;TRUE;10/05/2023 18:02;TRUE;TRUE;United States;year;725000;0;{html, javascript, sql, spark, sheets, asana, zoom};Anywhere;Brave Thinking Institute;Marketing Analyst;Florida, United States
Data Engineer;via Ai-Jobs.net;Full-time;FALSE;05/05/2023 00:18;FALSE;FALSE;United Kingdom;year;974440;0;{python, sql, java, aws, azure, gcp, spark, pyspark, docker};Edinburgh, UK;Blend360;Graduate Data Engineer;United Kingdom
Data Scientist;via Ladders;Full-time;FALSE;10/05/2023 12:04;FALSE;FALSE;United States;year;1750000;0;;Downey, CA;Kaiser Permanente;Data Scientist V Data Science;California, United States
Senior Data Scientist;via Indeed;Full-time;FALSE;12/05/2023 22:32;FALSE;TRUE;United States;year;1750000;0;{r, python, sql};Florida;Ankura;Senior Director, Data Science, Analytics & Data Strategy;Georgia
Data Analyst;via ZipRecruiter;Full-time;FALSE;24/05/2023 23:22;FALSE;TRUE;United States;hour;0;32375;{go, sql, visual basic, sas, sas, db2, excel};Columbia, SC;Direct Source;Data Analyst III;Georgia
Business Analyst;via NBC4i Jobs;Full-time;FALSE;14/05/2023 10:01;FALSE;FALSE;United States;year;1200000;0;{sql};Vernon Hills, IL;Jobot;Sr. Manager - Marketing Analytics. Job in Vernon Hills NBC4i Jobs;Illinois, United States
Senior Data Engineer;via Ladders;Full-time;FALSE;07/05/2023 11:34;TRUE;FALSE;Canada;year;900000;0;{sql, sql server, azure, windows};Toronto, ON, Canada;LTIMindtree;Senior Data Engineer;Canada
Business Analyst;via Ai-Jobs.net;Full-time;FALSE;25/05/2023 16:32;FALSE;FALSE;Germany;year;808500;0;{sql, tableau, power bi, excel, flow};Germany;Sunnova Energy International;Business Intelligence Analyst (m/f/d);Germany
Data Scientist;via Indeed;Contractor;TRUE;30/05/2023 18:03;FALSE;FALSE;United States;hour;0;725;{sas, sas, sql};Anywhere;Medix;SAS Data Scientist;California, United States
Data Engineer;via Ai-Jobs.net;Full-time;FALSE;09/05/2023 16:08;FALSE;FALSE;United States;year;2570000;0;{go, c, tableau, atlassian};Mountain View, CA;Atlassian;Head of Data Engineering;California, United States
Data Analyst;via Ai-Jobs.net;Full-time;FALSE;27/05/2023 01:00;FALSE;FALSE;United States;year;1575000;0;{sql, sql server, oracle};Santa Clara, CA;matchpoint solutions;Data Scientist Analyst;California, United States
Data Analyst;via ZipRecruiter;;FALSE;12/05/2023 16:02;TRUE;FALSE;United States;hour;0;385;{flow};Clearwater, FL;Robert Half;Data Reporting Analyst;Florida, United States
Data Scientist;via Upwork;Contractor;TRUE;25/05/2023 00:10;FALSE;FALSE;Sudan;hour;0;350;{python, r, sql};Anywhere;Upwork;Data Scientists for building portfolio;Sudan
Senior Data Analyst;via LinkedIn;Contractor;FALSE;17/05/2023 13:00;TRUE;FALSE;United States;hour;0;650;{sql, power bi, flow};Roanoke, TX;Yoh, A Day & Zimmermann Company;Senior Data Analyst;Texas, United States
Senior Data Analyst;via Indeed;Full-time;TRUE;15/05/2023 08:01;FALSE;TRUE;United States;year;900000;0;{word, excel, powerpoint};Anywhere;General Dynamics Information Technology;Senior Data Analyst - Remote!;Illinois, United States
Data Analyst;via ZipRecruiter;Contractor;FALSE;05/05/2023 19:17;FALSE;TRUE;United States;hour;0;425;;Alameda, CA;KYYBA;Business Process Data Analyst;California, United States
Data Analyst;via Indeed;Full-time;FALSE;04/05/2023 15:01;FALSE;TRUE;United States;year;902500;0;{sql, excel};California;Centene Pharmacy Services;Data Analyst III;California, United States
Data Scientist;via Ai-Jobs.net;Full-time;FALSE;31/05/2023 12:36;FALSE;FALSE;Singapore;year;936000;0;{python, jupyter, pandas, scikit-learn, tensorflow, pytorch, powerpoint};Singapore;EVYD Technology;Director, Data Science (Engagement);Singapore
Data Engineer;via Ladders;Full-time;FALSE;25/05/2023 12:52;FALSE;TRUE;Sudan;year;1500000;0;{sql, python, c++, c#, scala};San Francisco, CA;Meta;Data Engineer, Product Analytics;Sudan
Data Analyst;via Indeed;Full-time;FALSE;04/05/2023 20:44;FALSE;TRUE;United States;hour;0;375;{sas, sas, sql, visual basic, db2};Columbia, SC;SYSTEMTEC;Data Analyst (Hybrid) - 14720;Georgia
Data Analyst;via Indeed;Full-time;TRUE;13/05/2023 16:19;FALSE;TRUE;United States;hour;0;290;{excel};Anywhere;Tailored Management;Clinical Data Analyst;Illinois, United States
Data Analyst;via Robert Half;Contractor;TRUE;10/05/2023 14:00;FALSE;FALSE;United States;hour;0;181900;{excel, word};Anywhere;Robert Half;Financial Data Analyst - Entry Level;New York, United States
Data Analyst;via Ai-Jobs.net;Full-time;FALSE;26/05/2023 09:32;TRUE;FALSE;Uruguay;year;1005000;0;{sql, python, aws, chef};Uruguay;Montevideo Labs;Data Analyst;Uruguay
Data Scientist;via Ladders;Full-time;FALSE;08/05/2023 11:06;FALSE;FALSE;United States;year;1500000;0;{python, r, azure, aws};Milwaukee, WI;Northwestern Mutual;Lead Data Scientist;Illinois, United States
Machine Learning Engineer;via KSNT Jobs;Full-time;FALSE;15/05/2023 08:36;FALSE;FALSE;Bahamas;year;2110000;0;{typescript, python, scala, java, aws, azure, react, scikit-learn, pytorch, spark, tensorflow};The Bahamas;Capital One;Manager, Machine Learning Engineering;Bahamas
Data Scientist;via Ladders;Full-time;FALSE;04/05/2023 09:06;FALSE;FALSE;United States;year;900000;0;{sql, sap, power bi, tableau, git};Chicago, IL;Beam Suntory;Data Scientist - Supply Planning;Illinois, United States
Data Engineer;via Ladders;Full-time;FALSE;15/05/2023 11:27;FALSE;FALSE;United States;year;900000;0;{python, scala, sql, nosql, snowflake, databricks, aws, airflow, spark, looker, tableau, jenkins, github};Atlanta, GA;Discovery, Inc.;Data Engineer II;Florida, United States
Data Analyst;via ZipRecruiter;Full-time;FALSE;09/05/2023 07:01;FALSE;FALSE;United States;hour;0;260;{excel, sheets, spreadsheet, outlook, word};Fresno, CA;Electric Motor Shop & Supply;Product Information Management (PIM) Data Analysts;California, United States
Data Analyst;via Indeed;Full-time;FALSE;03/05/2023 14:01;FALSE;TRUE;United States;year;700000;0;{go, sql, excel};Baltimore, MD;Cloverland Farms Dairy;Data Analyst;New York, United States
Data Scientist;via Ladders;Full-time;FALSE;27/05/2023 07:04;FALSE;TRUE;United States;year;900000;0;{sql, python, r, snowflake};Los Angeles, CA;Electronic Arts Inc;Data Scientist;California, United States
Data Analyst;via Indeed;Full-time;FALSE;08/05/2023 17:39;FALSE;FALSE;United States;year;950000;0;{sql, python, r, tableau, excel};Atlanta, GA;Storm2;Data Analyst;Georgia
Data Analyst;via ZipRecruiter;Full-time;FALSE;14/05/2023 16:00;FALSE;FALSE;United States;hour;0;315;{sql, python, aws, excel, tableau, flow};Baltimore, MD;Asta CRS Inc.;Entry Level Business/Data Analyst;New York, United States
Data Scientist;via Ladders;Full-time;FALSE;09/05/2023 12:13;FALSE;FALSE;United States;year;900000;0;{python, r, c, aws, azure, gcp, tensorflow, pytorch, tableau};North Palm Beach, FL;NextEra Energy;Sr Data Scientist;Florida, United States
Data Scientist;via LilyLifestyle Jobs;Full-time;FALSE;15/05/2023 08:20;FALSE;FALSE;United States;year;1000000;0;{r, python, tensorflow, keras, pytorch};United States;Disys India Private Limited;Data Scientist. Job in United States LilyLifestyle Jobs;Texas, United States
Data Analyst;via Ai-Jobs.net;Full-time;FALSE;14/05/2023 04:38;FALSE;FALSE;United Kingdom;year;530140;0;{go, excel};Cheadle, UK;Together;Data Analyst & Excel Specialist;United Kingdom
Data Engineer;via Ai-Jobs.net;Full-time;FALSE;04/05/2023 15:23;FALSE;FALSE;Canada;year;1475000;0;{sql, go, snowflake, bigquery, redshift, airflow, flow, git};Toronto, ON, Canada;Block;Data Engineer, Measurement and Attribution;Canada
Data Scientist;via My Valley Jobs Today;Full-time;FALSE;03/05/2023 16:06;FALSE;FALSE;United States;year;1900000;0;{tableau};Reston, VA;Peraton;Data Scientist Technical Specialist. Job in Reston My Valley Jobs...;Georgia
Senior Data Engineer;via Ai-Jobs.net;Full-time;FALSE;12/05/2023 12:05;FALSE;FALSE;France;year;967730;0;;Bordeaux, France;SOPHiA GENETICS;Senior Manager, Data Engineering - Radiomics (Senior Manager...;France
Data Scientist;via LinkedIn;Contractor;TRUE;04/05/2023 15:06;FALSE;FALSE;United States;hour;0;525;{python, r, azure, databricks, pyspark, power bi};Anywhere;Insight Global;Public Health Data Scientist;Illinois, United States
Senior Data Engineer;via Ai-Jobs.net;Full-time;FALSE;19/05/2023 01:05;TRUE;FALSE;Germany;year;1475000;0;{aws, kafka, spark, zoom};Berlin, Germany;Adevinta;Senior Data Engineer (d/f/m);Germany
Data Analyst;via Indeed;Full-time;FALSE;01/05/2023 18:02;FALSE;TRUE;United States;year;625000;0;{sql, word, excel, outlook, powerpoint};West Palm Beach, FL;Palm Beach Accountable Care Organization;Healthcare Data Analyst;Florida, United States
Data Analyst;via ZipRecruiter;Contractor;FALSE;09/05/2023 15:00;FALSE;TRUE;United States;hour;0;383000;{sap};New Brunswick, NJ;Pyramid Consulting, Inc;Engineering - Data Analyst Data Analyst;New York, United States
Data Analyst;via Indeed;Contractor;FALSE;27/05/2023 20:22;FALSE;FALSE;United States;hour;0;330;{visual basic, vba, excel, word, powerpoint, outlook};Buford, GA;SGA Inc.;Financial Data Analyst;Georgia
Senior Data Scientist;via Ai-Jobs.net;Full-time;FALSE;17/05/2023 17:00;TRUE;TRUE;United States;year;2360000;0;{python, r, spark};Foster City, CA;Zoox;Senior Stability Analytics Engineer;California, United States
Data Scientist;via Ladders;Full-time;FALSE;25/05/2023 10:40;FALSE;FALSE;United States;year;1250000;0;{python, scala, java, r, sql, linux, git};Atlanta, GA;Intuit Inc;Data Science Opportunities;Georgia
